epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1605.95,1.9647,2.42907,0.017,0.1602,0.15281,0.09975,0.0442,2.1244,2.63067,0.02526,0.000559412,0.000559412,0.000559412
55,1636.03,1.99458,2.42631,0.01723,0.22667,0.15,0.12438,0.05126,2.19288,2.67021,0.02636,0.000558175,0.000558175,0.000558175
56,1665.46,1.99789,2.40369,0.01734,0.16498,0.14438,0.11914,0.04995,2.17304,2.62756,0.02663,0.000556938,0.000556938,0.000556938
57,1693.75,1.98988,2.35544,0.01765,0.15525,0.13307,0.10552,0.04491,2.17315,2.79564,0.02629,0.0005557,0.0005557,0.0005557
58,1723.02,1.9653,2.34782,0.01767,0.14799,0.13492,0.09728,0.04169,2.1764,2.76284,0.02629,0.000554462,0.000554462,0.000554462
59,1752.31,1.99191,2.42106,0.0173,0.20772,0.18887,0.12658,0.05429,2.14727,2.58946,0.02585,0.000553225,0.000553225,0.000553225
60,1781.56,1.99228,2.33299,0.01658,0.20455,0.1543,0.12574,0.05404,2.13489,2.64626,0.0257,0.000551987,0.000551987,0.000551987
61,1810.87,1.95084,2.32155,0.01754,0.18725,0.15401,0.11322,0.05004,2.14243,2.70625,0.02596,0.00055075,0.00055075,0.00055075
62,1840.42,1.95498,2.33315,0.01661,0.19642,0.15903,0.11699,0.05233,2.16115,2.64574,0.02599,0.000549513,0.000549513,0.000549513
63,1869.77,1.93511,2.26339,0.01676,0.17489,0.13663,0.11332,0.04883,2.15336,2.64284,0.02643,0.000548275,0.000548275,0.000548275
64,1899.26,1.94728,2.29393,0.01712,0.15841,0.141,0.11705,0.0522,2.146,2.5972,0.0259,0.000547038,0.000547038,0.000547038
65,1927.19,1.98039,2.29093,0.01695,0.15019,0.16225,0.11123,0.04757,2.14897,2.63667,0.02592,0.0005458,0.0005458,0.0005458
66,1956.52,1.91957,2.25425,0.01629,0.24511,0.12972,0.12347,0.05876,2.10859,2.66757,0.02524,0.000544563,0.000544563,0.000544563
67,1985.79,1.88954,2.24345,0.01653,0.16759,0.17711,0.11759,0.05298,2.13583,2.52776,0.02601,0.000543325,0.000543325,0.000543325
68,2015.41,1.89617,2.24062,0.01602,0.19548,0.16893,0.12273,0.05584,2.12718,2.58335,0.0254,0.000542087,0.000542087,0.000542087
69,2044.66,1.89758,2.23501,0.01721,0.21341,0.17232,0.11919,0.051,2.15207,2.53551,0.02594,0.00054085,0.00054085,0.00054085
70,2073.76,1.91867,2.26308,0.01603,0.22248,0.15291,0.11693,0.05141,2.15649,2.6268,0.02591,0.000539613,0.000539613,0.000539613
71,2103.28,1.91034,2.19515,0.01669,0.18303,0.16793,0.1264,0.05461,2.11441,2.54223,0.02512,0.000538375,0.000538375,0.000538375
72,2132.6,1.91713,2.17871,0.01632,0.16055,0.16295,0.12051,0.05352,2.14702,2.60302,0.02582,0.000537137,0.000537137,0.000537137
73,2160.37,1.88949,2.15022,0.01592,0.21087,0.19448,0.13854,0.05891,2.08751,2.56039,0.02464,0.0005359,0.0005359,0.0005359
74,2189.62,1.88497,2.12902,0.01613,0.21286,0.18618,0.13826,0.06292,2.1388,2.64245,0.02528,0.000534663,0.000534663,0.000534663
75,2218.44,1.86815,2.09883,0.01584,0.17531,0.18335,0.11976,0.05311,2.12889,2.54869,0.02525,0.000533425,0.000533425,0.000533425
76,2248.04,1.84398,2.10796,0.01571,0.20935,0.19307,0.13957,0.06545,2.11759,2.50598,0.02566,0.000532187,0.000532187,0.000532187
77,2277.37,1.86669,2.10414,0.01588,0.21767,0.17025,0.13067,0.05821,2.14526,2.5466,0.02562,0.00053095,0.00053095,0.00053095
