epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,11196.8,1.36686,1.82329,0.01899,0.31956,0.27977,0.237,0.1264,1.71588,2.5079,0.03716,0.000327003,0.000327003,0.000327003
111,11276.3,1.36702,1.80953,0.01999,0.33011,0.26785,0.23376,0.12665,1.71295,2.56716,0.03711,0.000326177,0.000326177,0.000326177
112,11355.6,1.33536,1.78092,0.01848,0.31859,0.28652,0.23706,0.12733,1.71861,2.60043,0.03739,0.000325352,0.000325352,0.000325352
113,11435.1,1.34702,1.78545,0.01962,0.31984,0.27658,0.23186,0.12412,1.73614,2.52788,0.03767,0.000324526,0.000324526,0.000324526
114,11514.9,1.37687,1.77087,0.02006,0.3311,0.28702,0.24485,0.13328,1.71671,2.55535,0.03729,0.0003237,0.0003237,0.0003237
115,11594.2,1.37093,1.7647,0.01958,0.32767,0.28286,0.23914,0.12997,1.72211,2.61518,0.0375,0.000322875,0.000322875,0.000322875
116,11673.9,1.34213,1.77636,0.01929,0.32183,0.28638,0.23856,0.12712,1.72616,2.52051,0.03764,0.000322049,0.000322049,0.000322049
117,11753.3,1.32352,1.72868,0.01924,0.33205,0.2812,0.23994,0.1313,1.69899,2.55744,0.03664,0.000321223,0.000321223,0.000321223
118,11833,1.31461,1.71083,0.01893,0.34793,0.27788,0.24824,0.1364,1.70206,2.54874,0.03679,0.000320398,0.000320398,0.000320398
119,11912.5,1.32246,1.73797,0.01872,0.35098,0.28499,0.25089,0.13719,1.69608,2.49808,0.03659,0.000319572,0.000319572,0.000319572
120,11992.1,1.31337,1.70185,0.0193,0.32699,0.28551,0.24415,0.13221,1.70565,2.51789,0.0369,0.000318746,0.000318746,0.000318746
121,12071.2,1.31317,1.6888,0.0186,0.35686,0.2854,0.25425,0.14016,1.71096,2.62407,0.03725,0.000317921,0.000317921,0.000317921
122,12150.8,1.30401,1.71027,0.01882,0.33723,0.29094,0.24917,0.13564,1.70642,2.52749,0.03688,0.000317095,0.000317095,0.000317095
123,12230.2,1.32105,1.70854,0.01916,0.34569,0.29324,0.25401,0.13849,1.71796,2.52331,0.03712,0.000316269,0.000316269,0.000316269
124,12309.3,1.28951,1.65674,0.01875,0.35173,0.28447,0.25426,0.14091,1.70394,2.52891,0.03672,0.000315444,0.000315444,0.000315444
125,12389,1.31578,1.68589,0.0186,0.327,0.29198,0.24949,0.13424,1.72979,2.5339,0.03768,0.000314618,0.000314618,0.000314618
126,12468.3,1.33432,1.70161,0.01886,0.34801,0.28717,0.25028,0.13656,1.70497,2.54806,0.03714,0.000313792,0.000313792,0.000313792
127,12548.1,1.27774,1.63724,0.01835,0.35289,0.29215,0.25878,0.14265,1.69553,2.49129,0.0366,0.000312967,0.000312967,0.000312967
128,12627.1,1.27073,1.60159,0.01779,0.36165,0.28947,0.25658,0.14134,1.70926,2.55837,0.03713,0.000312141,0.000312141,0.000312141
129,12706.8,1.29055,1.65089,0.01912,0.35709,0.29758,0.25853,0.14418,1.69513,2.5198,0.03679,0.000311316,0.000311316,0.000311316
130,12785.8,1.29527,1.62954,0.0184,0.33503,0.28894,0.24798,0.13401,1.712,2.51861,0.0372,0.00031049,0.00031049,0.00031049
131,12865.2,1.26593,1.61624,0.01775,0.35708,0.29179,0.25476,0.1414,1.70842,2.57454,0.03683,0.000309664,0.000309664,0.000309664
132,12944.7,1.26909,1.56926,0.01776,0.35376,0.30454,0.26771,0.14651,1.70703,2.49934,0.03703,0.000308839,0.000308839,0.000308839
133,13024.4,1.26884,1.58288,0.01786,0.33906,0.28878,0.24716,0.13489,1.72438,2.55596,0.0375,0.000308013,0.000308013,0.000308013
134,13103.9,1.26806,1.57296,0.01757,0.3577,0.30608,0.27008,0.14961,1.69969,2.48354,0.03661,0.000307187,0.000307187,0.000307187
135,13183.3,1.26125,1.59622,0.01793,0.33618,0.30058,0.25925,0.1424,1.69472,2.50282,0.03663,0.000306362,0.000306362,0.000306362
136,13263.3,1.27061,1.5962,0.01827,0.35261,0.29419,0.25946,0.14311,1.70039,2.50188,0.03661,0.000305536,0.000305536,0.000305536
137,13342.3,1.25771,1.57993,0.01784,0.35382,0.28727,0.26051,0.14439,1.71097,2.56392,0.03692,0.00030471,0.00030471,0.00030471
138,13422.3,1.25955,1.56766,0.01734,0.36387,0.30293,0.2649,0.14539,1.6987,2.46053,0.0368,0.000303885,0.000303885,0.000303885
139,13501.4,1.24263,1.54095,0.01808,0.37234,0.2949,0.26611,0.14828,1.69814,2.52497,0.03673,0.000303059,0.000303059,0.000303059
140,13581,1.24893,1.51484,0.01722,0.36101,0.29651,0.26823,0.14849,1.71268,2.53284,0.03707,0.000302233,0.000302233,0.000302233
141,13660.1,1.24535,1.52547,0.0171,0.3546,0.28972,0.25701,0.14352,1.70669,2.5624,0.03692,0.000301408,0.000301408,0.000301408
