epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,4314.15,1.80857,1.92623,0.0151,0.26774,0.16153,0.13604,0.06392,2.22107,2.65506,0.02682,0.0004171,0.0004171,0.0004171
170,4340.46,1.82097,1.98054,0.01538,0.22337,0.17469,0.15033,0.06991,2.19884,2.64818,0.02631,0.000415862,0.000415862,0.000415862
171,4365.51,1.78813,1.9284,0.01464,0.22699,0.16248,0.14352,0.06997,2.21367,2.71523,0.02663,0.000414625,0.000414625,0.000414625
172,4391.49,1.80426,1.94415,0.01484,0.21927,0.17298,0.13472,0.06214,2.23543,2.6499,0.02687,0.000413387,0.000413387,0.000413387
173,4415.28,1.85955,1.96134,0.01447,0.23685,0.15732,0.13427,0.06251,2.20218,2.67014,0.02631,0.00041215,0.00041215,0.00041215
174,4438.94,1.82112,1.92337,0.01468,0.20523,0.17689,0.1298,0.05955,2.18543,2.69788,0.02616,0.000410913,0.000410913,0.000410913
175,4463.98,1.8573,1.92175,0.01478,0.2517,0.1981,0.14998,0.06868,2.20105,2.70887,0.02616,0.000409675,0.000409675,0.000409675
176,4490.16,1.83556,1.95373,0.01473,0.21339,0.17972,0.14033,0.06737,2.20262,2.71194,0.0265,0.000408438,0.000408438,0.000408438
177,4516.95,1.79018,1.90077,0.0146,0.2532,0.17833,0.14694,0.06765,2.22581,2.73828,0.02683,0.0004072,0.0004072,0.0004072
178,4542.57,1.80162,1.90826,0.01469,0.30235,0.18853,0.16957,0.07451,2.21215,2.67708,0.0264,0.000405963,0.000405963,0.000405963
179,4568.53,1.75081,1.89004,0.0147,0.25837,0.19386,0.14819,0.06791,2.20751,2.67127,0.02656,0.000404725,0.000404725,0.000404725
180,4594.43,1.80277,1.8989,0.01453,0.23595,0.18982,0.15358,0.07282,2.20631,2.72505,0.02643,0.000403488,0.000403488,0.000403488
181,4619.52,1.75871,1.87938,0.0151,0.3016,0.15819,0.14379,0.06806,2.18593,2.69418,0.02601,0.00040225,0.00040225,0.00040225
