epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,4467.76,0.78431,0.71506,0.01048,0.67957,0.53741,0.58032,0.40558,1.19789,1.68278,0.02408,0.000371589,0.000371589,0.000371589
57,4546.46,0.75302,0.67295,0.01037,0.65161,0.55049,0.58194,0.40671,1.18456,1.65697,0.02371,0.000370763,0.000370763,0.000370763
58,4624.92,0.76373,0.6886,0.01012,0.66262,0.54852,0.58256,0.40092,1.20282,1.68183,0.02443,0.000369937,0.000369937,0.000369937
59,4703.86,0.73915,0.66299,0.00988,0.68074,0.56401,0.6004,0.42535,1.17189,1.5912,0.02317,0.000369112,0.000369112,0.000369112
60,4782.44,0.74774,0.69921,0.01005,0.69072,0.54582,0.59506,0.42058,1.16848,1.62754,0.02306,0.000368286,0.000368286,0.000368286
61,4861.01,0.72006,0.64922,0.00983,0.70005,0.54993,0.60578,0.42839,1.1633,1.59625,0.02295,0.00036746,0.00036746,0.00036746
62,4939.5,0.74081,0.64866,0.01016,0.70424,0.55337,0.60728,0.43081,1.16374,1.61673,0.02309,0.000366635,0.000366635,0.000366635
63,5018.09,0.71931,0.6188,0.00962,0.67782,0.55527,0.59465,0.42042,1.16878,1.62525,0.02332,0.000365809,0.000365809,0.000365809
64,5096.69,0.72043,0.65352,0.00985,0.68018,0.54142,0.59396,0.42537,1.14701,1.65623,0.02257,0.000364983,0.000364983,0.000364983
65,5175.18,0.72042,0.63964,0.0096,0.6828,0.5581,0.60264,0.42314,1.17073,1.56515,0.02339,0.000364158,0.000364158,0.000364158
66,5253.76,0.73679,0.64074,0.01004,0.6954,0.55613,0.61058,0.43671,1.16448,1.61242,0.02301,0.000363332,0.000363332,0.000363332
67,5332.63,0.7285,0.6413,0.0098,0.68171,0.55171,0.5959,0.41998,1.17447,1.63503,0.02327,0.000362506,0.000362506,0.000362506
68,5410.9,0.72778,0.6345,0.00967,0.66751,0.55533,0.58991,0.41129,1.18333,1.68109,0.02352,0.000361681,0.000361681,0.000361681
69,5489.52,0.71169,0.63453,0.00998,0.67526,0.54991,0.59378,0.4223,1.17461,1.70919,0.02344,0.000360855,0.000360855,0.000360855
70,5568.27,0.70057,0.60167,0.00923,0.67152,0.56047,0.60114,0.42575,1.18441,1.64851,0.02341,0.000360029,0.000360029,0.000360029
71,5646.92,0.69791,0.60835,0.00944,0.70382,0.55287,0.60662,0.42701,1.17752,1.60805,0.02354,0.000359204,0.000359204,0.000359204
72,5725.57,0.69234,0.58995,0.00946,0.69662,0.53692,0.59352,0.41736,1.18645,1.66585,0.02369,0.000358378,0.000358378,0.000358378
73,5803.97,0.68784,0.61044,0.00958,0.70655,0.54013,0.59748,0.42455,1.19633,1.692,0.02395,0.000357552,0.000357552,0.000357552
74,5882.26,0.69208,0.57914,0.00955,0.70844,0.55044,0.60943,0.42973,1.20967,1.65723,0.02439,0.000356727,0.000356727,0.000356727
75,5960.83,0.6933,0.57055,0.00931,0.67935,0.56665,0.60309,0.42799,1.19743,1.66275,0.0239,0.000355901,0.000355901,0.000355901
76,6039.28,0.67351,0.57683,0.00874,0.70704,0.54311,0.60254,0.42804,1.18259,1.61549,0.02343,0.000355076,0.000355076,0.000355076
77,6117.64,0.67414,0.58791,0.00874,0.68885,0.56411,0.60638,0.42708,1.19955,1.63605,0.02399,0.00035425,0.00035425,0.00035425
78,6196.08,0.67887,0.59009,0.00895,0.68535,0.53161,0.58489,0.40849,1.20354,1.75514,0.02405,0.000353424,0.000353424,0.000353424
79,6274.22,0.6791,0.58612,0.00895,0.69807,0.53872,0.58763,0.41603,1.1937,1.71392,0.02363,0.000352599,0.000352599,0.000352599
80,6352.43,0.68098,0.56698,0.00887,0.68851,0.54842,0.6027,0.42378,1.18953,1.73295,0.0236,0.000351773,0.000351773,0.000351773
81,6430.73,0.6694,0.56401,0.00878,0.70285,0.54522,0.60004,0.42388,1.2052,1.74585,0.02437,0.000350947,0.000350947,0.000350947
82,6509.13,0.67355,0.54375,0.0086,0.70282,0.53744,0.59647,0.42271,1.19295,1.70501,0.02386,0.000350122,0.000350122,0.000350122
83,6587.61,0.67853,0.55875,0.00918,0.70302,0.55806,0.61552,0.4355,1.18284,1.6568,0.02363,0.000349296,0.000349296,0.000349296
84,6665.99,0.68415,0.5923,0.00914,0.70246,0.55733,0.60998,0.43219,1.19898,1.68848,0.02386,0.00034847,0.00034847,0.00034847
85,6744.19,0.66775,0.56601,0.00876,0.6954,0.54785,0.60344,0.43071,1.18548,1.71832,0.02356,0.000347645,0.000347645,0.000347645
86,6822.57,0.65255,0.53236,0.00859,0.70264,0.54216,0.60095,0.42963,1.20039,1.76184,0.02396,0.000346819,0.000346819,0.000346819
87,6900.89,0.65954,0.56967,0.00908,0.71114,0.55416,0.60821,0.43579,1.18265,1.72418,0.02361,0.000345993,0.000345993,0.000345993
88,6979.33,0.65708,0.56995,0.00908,0.69079,0.54547,0.5969,0.42846,1.1882,1.77146,0.02399,0.000345168,0.000345168,0.000345168
89,7057.9,0.66195,0.55788,0.0089,0.68659,0.54714,0.598,0.42242,1.19639,1.68319,0.02406,0.000344342,0.000344342,0.000344342
90,7136.51,0.64601,0.53276,0.00862,0.68976,0.55784,0.60371,0.43088,1.19566,1.72677,0.02372,0.000343516,0.000343516,0.000343516
91,7214.76,0.65779,0.54199,0.00878,0.67888,0.54693,0.59231,0.41521,1.22507,1.76641,0.02485,0.000342691,0.000342691,0.000342691
92,7293.14,0.64678,0.54383,0.00845,0.69452,0.54197,0.59905,0.42685,1.19539,1.80103,0.02385,0.000341865,0.000341865,0.000341865
93,7371.37,0.63553,0.52665,0.00861,0.69471,0.52286,0.58208,0.41521,1.2096,1.83934,0.02426,0.000341039,0.000341039,0.000341039
94,7449.91,0.63731,0.52053,0.00816,0.7079,0.54036,0.60146,0.42632,1.21089,1.76659,0.02472,0.000340214,0.000340214,0.000340214
95,7528.44,0.64454,0.52731,0.0083,0.69221,0.54103,0.59828,0.42496,1.20437,1.73505,0.02374,0.000339388,0.000339388,0.000339388
96,7606.76,0.63816,0.54089,0.0086,0.69878,0.5469,0.60411,0.4297,1.20956,1.76196,0.02417,0.000338562,0.000338562,0.000338562
97,7685.3,0.63003,0.53397,0.00828,0.6834,0.54769,0.59811,0.42696,1.16848,1.72894,0.02306,0.000337737,0.000337737,0.000337737
98,7763.9,0.63386,0.52571,0.00857,0.67894,0.54354,0.5905,0.41754,1.2268,1.79101,0.02485,0.000336911,0.000336911,0.000336911
99,7842.46,0.63246,0.5276,0.00832,0.70076,0.55107,0.60526,0.42796,1.1886,1.66858,0.02372,0.000336085,0.000336085,0.000336085
100,7920.88,0.62795,0.52034,0.00818,0.68685,0.54337,0.59062,0.42036,1.19204,1.77547,0.02384,0.00033526,0.00033526,0.00033526
101,7999.02,0.6237,0.50825,0.00848,0.69158,0.5517,0.59897,0.42812,1.20826,1.83609,0.02412,0.000334434,0.000334434,0.000334434
102,8077.43,0.62533,0.51818,0.00816,0.70922,0.53984,0.5975,0.42557,1.20385,1.80415,0.0241,0.000333608,0.000333608,0.000333608
103,8155.67,0.62024,0.51023,0.00806,0.70906,0.55323,0.60604,0.43523,1.18633,1.73625,0.02352,0.000332783,0.000332783,0.000332783
104,8233.86,0.62447,0.51187,0.00853,0.7048,0.56113,0.6102,0.43306,1.21525,1.68645,0.02447,0.000331957,0.000331957,0.000331957
105,8312.35,0.63049,0.5244,0.00841,0.70929,0.54716,0.6028,0.43094,1.2053,1.78878,0.02399,0.000331131,0.000331131,0.000331131
106,8390.68,0.61587,0.50989,0.00823,0.7073,0.55202,0.60856,0.42963,1.19647,1.70337,0.0239,0.000330306,0.000330306,0.000330306
107,8469.46,0.62009,0.51604,0.00816,0.71078,0.54242,0.60218,0.42661,1.20325,1.71045,0.02421,0.00032948,0.00032948,0.00032948
108,8547.73,0.61151,0.52912,0.0086,0.68689,0.54842,0.6026,0.42763,1.21004,1.69882,0.02441,0.000328654,0.000328654,0.000328654
109,8625.77,0.59236,0.47456,0.00778,0.69276,0.55959,0.60876,0.43254,1.20783,1.73882,0.02419,0.000327829,0.000327829,0.000327829
110,8703.91,0.61516,0.47739,0.00799,0.6791,0.53821,0.59104,0.42305,1.20109,1.84957,0.02391,0.000327003,0.000327003,0.000327003
111,8782.17,0.61321,0.506,0.00833,0.70546,0.53423,0.5996,0.42614,1.22516,1.7975,0.02465,0.000326177,0.000326177,0.000326177
112,8860.5,0.60227,0.48608,0.00777,0.68144,0.54679,0.59643,0.42378,1.20128,1.75671,0.02396,0.000325352,0.000325352,0.000325352
113,8938.64,0.60236,0.51416,0.00806,0.70139,0.53836,0.60245,0.43208,1.19977,1.76688,0.02388,0.000324526,0.000324526,0.000324526
114,9017.05,0.60681,0.49397,0.00816,0.69818,0.54347,0.59856,0.4293,1.17721,1.72729,0.02333,0.0003237,0.0003237,0.0003237
115,9095.32,0.58604,0.46531,0.00773,0.68172,0.54737,0.59429,0.42866,1.19173,1.83751,0.0237,0.000322875,0.000322875,0.000322875
116,9173.72,0.59141,0.48285,0.00773,0.70484,0.53609,0.60386,0.43596,1.18895,1.75904,0.0236,0.000322049,0.000322049,0.000322049
117,9251.92,0.58842,0.47307,0.00795,0.70543,0.53602,0.59403,0.42366,1.21032,1.78795,0.02431,0.000321223,0.000321223,0.000321223
118,9330.25,0.58278,0.46767,0.00788,0.69049,0.55664,0.605,0.43431,1.19624,1.75094,0.02379,0.000320398,0.000320398,0.000320398
119,9408.76,0.60037,0.49095,0.00809,0.70245,0.53961,0.59811,0.42986,1.19781,1.79802,0.02393,0.000319572,0.000319572,0.000319572
120,9487.14,0.58427,0.45751,0.00803,0.70185,0.54514,0.60608,0.42726,1.22776,1.78828,0.02507,0.000318746,0.000318746,0.000318746
121,9565.32,0.58591,0.45616,0.0077,0.70552,0.53893,0.59675,0.43026,1.20964,1.84042,0.0242,0.000317921,0.000317921,0.000317921
122,9643.87,0.57951,0.46765,0.00774,0.69405,0.5506,0.59571,0.4197,1.2213,1.75236,0.02427,0.000317095,0.000317095,0.000317095
123,9722.12,0.59543,0.46242,0.00801,0.68295,0.54668,0.59539,0.42389,1.21251,1.81781,0.0242,0.000316269,0.000316269,0.000316269
124,9800.37,0.58278,0.44728,0.00797,0.69683,0.53018,0.58807,0.41921,1.21534,1.86635,0.02435,0.000315444,0.000315444,0.000315444
125,9878.7,0.60381,0.46626,0.00795,0.70268,0.53457,0.59243,0.4248,1.21335,1.84557,0.02416,0.000314618,0.000314618,0.000314618
126,9956.92,0.58879,0.46812,0.00767,0.71042,0.52941,0.59787,0.43103,1.21608,1.88139,0.02428,0.000313792,0.000313792,0.000313792
127,10035.1,0.57492,0.43473,0.00776,0.69339,0.54681,0.60583,0.43608,1.20245,1.76286,0.02395,0.000312967,0.000312967,0.000312967
128,10113.5,0.55802,0.43879,0.00731,0.7218,0.53506,0.60181,0.42468,1.22615,1.82557,0.02466,0.000312141,0.000312141,0.000312141
129,10191.9,0.57492,0.44789,0.00795,0.69531,0.54436,0.59552,0.4294,1.19556,1.80771,0.02384,0.000311316,0.000311316,0.000311316
130,10270.2,0.56308,0.43382,0.00749,0.71618,0.53499,0.60038,0.42954,1.23781,1.8456,0.02507,0.00031049,0.00031049,0.00031049
131,10348.6,0.57228,0.46152,0.00752,0.7093,0.55596,0.61399,0.44142,1.1982,1.75698,0.02402,0.000309664,0.000309664,0.000309664
132,10426.6,0.56741,0.45253,0.00737,0.69822,0.54365,0.59721,0.43221,1.21417,1.83171,0.02449,0.000308839,0.000308839,0.000308839
133,10504.9,0.56583,0.45834,0.00751,0.69231,0.55486,0.59949,0.42896,1.19492,1.72853,0.02392,0.000308013,0.000308013,0.000308013
134,10583.4,0.5739,0.47819,0.00748,0.70044,0.52479,0.58369,0.4213,1.21942,1.86864,0.02438,0.000307187,0.000307187,0.000307187
135,10661.3,0.56881,0.44525,0.00755,0.68831,0.52635,0.58444,0.4191,1.23134,1.87758,0.02478,0.000306362,0.000306362,0.000306362
136,10739.5,0.55634,0.43084,0.00742,0.70954,0.53365,0.59571,0.4326,1.19586,1.80853,0.02403,0.000305536,0.000305536,0.000305536
137,10817.7,0.55064,0.41665,0.00725,0.70651,0.54126,0.60238,0.43677,1.19329,1.8409,0.02378,0.00030471,0.00030471,0.00030471
