epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,3695.45,1.34725,1.22174,0.00949,0.54186,0.3882,0.39345,0.23641,1.54305,1.78737,0.01583,0.000469075,0.000469075,0.000469075
128,3724,1.33766,1.17534,0.00963,0.45331,0.40522,0.40252,0.2415,1.56149,1.79775,0.01612,0.000467837,0.000467837,0.000467837
129,3753.72,1.3183,1.15503,0.0095,0.42798,0.39259,0.38612,0.23253,1.56344,1.78856,0.01645,0.0004666,0.0004666,0.0004666
130,3782.42,1.31455,1.16028,0.00957,0.43507,0.40672,0.40447,0.24724,1.5578,1.78068,0.01623,0.000465363,0.000465363,0.000465363
131,3812.36,1.29444,1.13658,0.00948,0.42322,0.45549,0.40767,0.24221,1.54678,1.76336,0.01601,0.000464125,0.000464125,0.000464125
132,3840.96,1.31211,1.14088,0.00944,0.41191,0.41691,0.39749,0.23768,1.56282,1.7826,0.01633,0.000462887,0.000462887,0.000462887
133,3870.74,1.30401,1.13796,0.00926,0.43591,0.38734,0.39334,0.23987,1.56428,1.88006,0.01634,0.00046165,0.00046165,0.00046165
134,3899.24,1.27207,1.12026,0.00941,0.56372,0.38065,0.39263,0.23372,1.57459,1.86694,0.01648,0.000460413,0.000460413,0.000460413
135,3925.72,1.26075,1.10206,0.00942,0.42373,0.40804,0.40327,0.24625,1.54307,1.80626,0.01591,0.000459175,0.000459175,0.000459175
136,3954.33,1.26555,1.09711,0.00914,0.56305,0.37131,0.39623,0.24325,1.55744,1.81205,0.01629,0.000457938,0.000457938,0.000457938
137,3983.43,1.27513,1.09409,0.00925,0.56232,0.40417,0.42084,0.25523,1.56664,1.81335,0.0163,0.0004567,0.0004567,0.0004567
138,4012.79,1.27297,1.1173,0.00931,0.45256,0.44194,0.40706,0.2445,1.56863,1.80176,0.01633,0.000455462,0.000455462,0.000455462
139,4041.27,1.27008,1.09463,0.00905,0.45714,0.41786,0.41388,0.24978,1.54917,1.82371,0.01614,0.000454225,0.000454225,0.000454225
140,4071.12,1.25442,1.07303,0.00863,0.50771,0.39463,0.41549,0.25491,1.56728,1.80056,0.01616,0.000452987,0.000452987,0.000452987
141,4099.27,1.26912,1.1103,0.00931,0.44301,0.43375,0.38727,0.23472,1.54948,1.84062,0.01599,0.00045175,0.00045175,0.00045175
142,4128.87,1.27803,1.10826,0.00915,0.47759,0.40928,0.3985,0.23898,1.56629,1.81173,0.0162,0.000450513,0.000450513,0.000450513
143,4157.64,1.25232,1.07822,0.00898,0.42739,0.4444,0.41984,0.25078,1.55158,1.80733,0.01606,0.000449275,0.000449275,0.000449275
144,4186.44,1.2439,1.04294,0.00868,0.5184,0.42598,0.41613,0.25538,1.54187,1.8155,0.01588,0.000448037,0.000448037,0.000448037
145,4212.61,1.25273,1.04878,0.00902,0.49349,0.41437,0.41057,0.25418,1.54608,1.81899,0.01601,0.0004468,0.0004468,0.0004468
146,4241.42,1.24609,1.03918,0.00897,0.47167,0.43141,0.41871,0.25728,1.54202,1.78608,0.01604,0.000445562,0.000445562,0.000445562
147,4271.11,1.20151,1.03054,0.00859,0.4866,0.40399,0.41403,0.25162,1.56183,1.79581,0.01626,0.000444325,0.000444325,0.000444325
148,4299.31,1.25416,1.04881,0.00876,0.47805,0.4135,0.40408,0.24685,1.55966,1.82671,0.01605,0.000443088,0.000443088,0.000443088
149,4329.03,1.26344,1.06719,0.0089,0.4521,0.44204,0.41253,0.25139,1.54953,1.773,0.01593,0.00044185,0.00044185,0.00044185
150,4357.39,1.22906,1.03835,0.00855,0.45877,0.39654,0.38798,0.23807,1.54733,1.80793,0.01599,0.000440612,0.000440612,0.000440612
151,4386.51,1.24355,1.05466,0.00846,0.45747,0.43438,0.40968,0.24746,1.55091,1.77999,0.01597,0.000439375,0.000439375,0.000439375
152,4415.62,1.20644,1.02059,0.00865,0.43138,0.42522,0.39627,0.24109,1.5588,1.77693,0.01613,0.000438138,0.000438138,0.000438138
153,4444.45,1.232,1.0268,0.009,0.42394,0.41284,0.38782,0.23688,1.55864,1.80614,0.01622,0.0004369,0.0004369,0.0004369
154,4474.03,1.23282,1.0315,0.00857,0.45766,0.38124,0.38655,0.23784,1.54669,1.85349,0.016,0.000435662,0.000435662,0.000435662
155,4502.11,1.20111,1.00245,0.00854,0.43427,0.46759,0.41303,0.25411,1.56527,1.78672,0.01611,0.000434425,0.000434425,0.000434425
156,4528.63,1.20238,1.00608,0.00878,0.46164,0.4133,0.41087,0.24758,1.55862,1.82683,0.01625,0.000433187,0.000433187,0.000433187
157,4557.23,1.215,0.98638,0.00882,0.47428,0.43461,0.40932,0.24867,1.54344,1.80541,0.01596,0.00043195,0.00043195,0.00043195
158,4586.79,1.19714,0.99831,0.00854,0.41402,0.45209,0.40788,0.24674,1.56671,1.8334,0.01628,0.000430712,0.000430712,0.000430712
159,4615.51,1.1937,0.98568,0.00814,0.55053,0.38393,0.3966,0.24416,1.55154,1.79108,0.01604,0.000429475,0.000429475,0.000429475
160,4644.47,1.1859,0.96663,0.00827,0.44092,0.388,0.38833,0.23869,1.55668,1.78905,0.01611,0.000428237,0.000428237,0.000428237
161,4673.81,1.19133,0.96641,0.00835,0.51546,0.40058,0.40399,0.24451,1.55287,1.79588,0.01608,0.000427,0.000427,0.000427
162,4702.52,1.17897,0.95329,0.00829,0.44826,0.44812,0.41223,0.24885,1.55558,1.79831,0.0161,0.000425762,0.000425762,0.000425762
163,4732.13,1.18537,0.96378,0.00836,0.46672,0.39114,0.39974,0.24649,1.58275,1.86595,0.01649,0.000424525,0.000424525,0.000424525
164,4760.94,1.17416,0.94347,0.00824,0.43169,0.42158,0.41193,0.25319,1.57475,1.82839,0.01635,0.000423288,0.000423288,0.000423288
165,4791.04,1.18563,0.94927,0.00818,0.47174,0.39356,0.40336,0.24397,1.55412,1.80388,0.01603,0.00042205,0.00042205,0.00042205
166,4817.04,1.17225,0.95059,0.00845,0.47081,0.43642,0.42241,0.25457,1.55579,1.8415,0.01622,0.000420812,0.000420812,0.000420812
