epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,16067.6,1.43364,2.1682,0.02112,0.26898,0.24335,0.18388,0.10008,1.69351,2.68747,0.03624,0.000327003,0.000327003,0.000327003
111,16213.8,1.44459,2.1918,0.02154,0.27274,0.23858,0.18522,0.09989,1.69442,2.68428,0.03639,0.000326177,0.000326177,0.000326177
112,16358.7,1.41125,2.08566,0.01965,0.2777,0.24631,0.1957,0.10672,1.68642,2.67282,0.03601,0.000325352,0.000325352,0.000325352
113,16504.5,1.43935,2.10273,0.02072,0.25215,0.24858,0.18776,0.10129,1.68827,2.64875,0.03622,0.000324526,0.000324526,0.000324526
114,16649.9,1.42048,2.09663,0.02035,0.26746,0.24267,0.18445,0.10244,1.6967,2.70219,0.0363,0.0003237,0.0003237,0.0003237
115,16795.2,1.41669,2.05932,0.02027,0.25859,0.24262,0.18578,0.10004,1.69086,2.67591,0.0361,0.000322875,0.000322875,0.000322875
116,16940.7,1.4175,2.08529,0.02053,0.28046,0.24744,0.1974,0.10952,1.69167,2.67389,0.0363,0.000322049,0.000322049,0.000322049
117,17086.6,1.37614,2.06807,0.01989,0.26931,0.23698,0.18064,0.09685,1.69607,2.7133,0.03634,0.000321223,0.000321223,0.000321223
118,17232,1.3755,2.00395,0.0196,0.28746,0.25659,0.19907,0.11105,1.68284,2.66543,0.03594,0.000320398,0.000320398,0.000320398
119,17377.8,1.38446,2.08594,0.02036,0.28057,0.24253,0.1894,0.10431,1.68519,2.70047,0.03603,0.000319572,0.000319572,0.000319572
120,17523.5,1.41738,2.0605,0.02104,0.2623,0.25189,0.18702,0.10121,1.71188,2.69731,0.03681,0.000318746,0.000318746,0.000318746
121,17668.5,1.39993,2.04113,0.02074,0.29079,0.25846,0.20111,0.1099,1.68425,2.63811,0.03589,0.000317921,0.000317921,0.000317921
122,17813.9,1.36676,2.01815,0.01973,0.28182,0.25794,0.1973,0.10705,1.6895,2.65666,0.03619,0.000317095,0.000317095,0.000317095
